Index, Unfiltered_temps, Filtered_temps
5824, 2834, 4
5825, 4932, 4
5826, 3250, 0
5827, 2216, -27
5828, 2773, -1
5829, 4601, 12
5830, 2534, 0
5831, 2183, -13
5832, 2735, 2
5833, 3439, 11
5834, 2284, 5
5835, 1181, -11
5836, 1534, -6
5837, 3347, 7
5838, 1552, -3
5839, 545, -18
5840, 2295, -5
5841, 3137, 22
5842, 1964, 1
5843, 803, -17
5844, 533, -4
5845, 2427, 10
5846, 1474, 0
5847, -1158, -12
5848, -196, 27
5849, 1022, 11
5850, 282, -11
5851, -1436, -21
5852, -211, 2
5853, 545, 42
5854, 10, -15
5855, -1038, -30
5856, -1017, -3
5857, -148, 28
5858, -1807, 2
5859, -2426, -32
5860, -2382, -8
5861, -1244, 22
5862, -1928, -9
5863, -3777, -12
5864, -2243, 0
5865, -687, 15
5866, -2824, 1
5867, -3279, -14
5868, -3593, -6
5869, -619, 23
5870, -2702, -6
5871, -4127, -22
5872, -3046, 5
5873, -2232, 36
5874, -2090, 2
5875, -4016, -30
5876, -2745, -14
5877, -2665, 21
5878, -2273, 8
5879, -4587, -48
5880, -2179, -5
5881, -2202, 16
5882, -2726, 6
5883, -3848, -21
5884, -2730, -1
5885, -1178, 22
5886, -1596, 8
5887, -3232, -9
5888, -2053, -4
5889, -1400, 15
5890, -2029, -6
5891, -2470, -10
5892, -664, -12
5893, -694, 15
5894, -1044, 5
5895, -2632, -23
5896, -870, 1
5897, 647, 26
5898, -755, -7
5899, -900, -13
5900, 181, -17
5901, 1101, 31
5902, 780, 0
5903, -1071, -21
5904, 706, -3
5905, 1505, 10
5906, 698, 12
5907, 289, -36
5908, 1068, 2
5909, 3164, 4
5910, 2379, 10
5911, 302, -26
5912, 1133, 11
5913, 3264, 10
5914, 2046, 0
5915, 1717, -38
5916, 2600, -4
5917, 2623, 18
5918, 2592, 9
5919, 1442, -18
5920, 4156, -2
5921, 2874, 7
5922, 2549, -5
5923, 2609, -13
5924, 3283, 13
5925, 4177, 11
5926, 2158, 3
5927, 1571, -25
5928, 3056, -1
5929, 3919, 19
5930, 3015, -7
5931, 1393, -12
5932, 2877, 2
5933, 3689, 14
5934, 2542, 7
5935, 1761, -48
5936, 2605, 2
5937, 3828, 12
5938, 1589, -4
5939, 1672, -14
5940, 1948, -5
5941, 2111, 50
5942, 780, 20
5943, 416, -25
5944, 1300, -13
5945, 1801, 19
5946, 404, -1
5947, -114, -16
5948, 443, 5
5949, 1687, 3
5950, -651, 0
5951, -1411, -20
5952, -1112, 16
5953, 886, -1
5954, -1295, -14
5955, -1669, -7
5956, -1138, 4
5957, -724, 19
5958, -796, -12
5959, -3047, -24
5960, -1434, 8
5961, 188, 36
5962, -1246, 4
5963, -3553, -21
5964, -1684, 1
5965, -1896, 14
5966, -1716, -8
5967, -4323, -15
5968, -3813, -2
5969, -1740, 37
5970, -2247, -11
5971, -2705, -6
5972, -3876, 3
5973, -2766, 9
5974, -3079, -9
5975, -4631, -12
5976, -2014, 4
5977, -3138, 14
5978, -2916, -6
5979, -5154, -32
5980, -2501, 0
5981, -2149, 23
5982, -3467, -10
5983, -3449, -17
5984, -3122, -8
5985, -1304, 26
5986, -2122, -5
5987, -3067, -18
5988, -1512, 0
5989, -899, 14
5990, -2204, 6
5991, -2080, -28
5992, -878, -2
5993, -36, 18
5994, -343, 6
5995, -2603, -54
5996, -1002, 14
5997, 1464, 7
5998, -239, 13
5999, -1058, -25
6000, -102, -15
6001, 1719, 18
6002, 161, 20
6003, -483, 4
6004, 952, -14
6005, 1355, 4
6006, 914, 0
6007, 241, -22
6008, 1532, 20
6009, 2098, 3
6010, 1635, 7
6011, 881, -29
6012, 2417, 12
6013, 3160, 15
6014, 2001, -16
6015, 871, -10
6016, 2515, -8
6017, 4273, 18
6018, 2191, 2
6019, 2218, -16
6020, 3411, 5
6021, 4022, 24
6022, 3199, -22
6023, 2546, -12
6024, 2590, 5
6025, 3619, 16
6026, 2493, 8
6027, 1870, -30
6028, 2814, -8
6029, 4009, 28
6030, 3130, -2
6031, 1609, -17
6032, 2637, -2
6033, 3217, 22
6034, 2714, -8
6035, 382, -16
6036, 2842, 5
6037, 3570, 9
6038, 2154, -1
6039, 1144, -14
6040, 1393, 3
6041, 3432, 9
6042, 1341, -1
6043, -215, -15
6044, 1363, 7
6045, 2362, 17
6046, 276, -6
6047, -1182, -46
6048, 7, 0
6049, 309, 48
6050, 448, -11
6051, -838, -13
6052, -173, 4
6053, 665, 13
6054, -998, 2
6055, -1459, -8
6056, -1159, -6
6057, -58, 11
6058, -1089, -5
6059, -3651, -15
6060, -522, 0
6061, 162, 38
6062, -2101, 10
6063, -3862, -34
6064, -1891, 0
6065, -661, 10
6066, -2156, 0
6067, -3857, -31
6068, -2222, 9
6069, -1343, 21
6070, -2876, -1
6071, -4472, -16
6072, -2459, -10
6073, -2409, 25
6074, -2889, -4
6075, -4555, -24
6076, -2391, 5
6077, -2464, 26
6078, -2641, -3
6079, -4490, -22
6080, -2674, -1
6081, -2586, 10
6082, -2696, 8
6083, -3979, -11
6084, -2238, 1
6085, -1485, 16
6086, -2480, -7
6087, -3416, -12
6088, -1767, -4
6089, -650, 16
6090, -1778, 3
6091, -2201, -35
6092, -960, 16
6093, -451, 28
6094, 71, -6
6095, -1312, -32
6096, -760, 2
6097, 689, 22
6098, -75, 1
6099, -1689, -24
6100, -1813, 4
6101, 1306, 20
6102, -587, -2
6103, -293, -25
6104, 26, 8
6105, 1835, 9
6106, 1316, 2
6107, 686, -23
6108, 2275, 11
6109, 2897, 9
6110, 2280, 7
6111, 522, -23
6112, 2973, 5
6113, 3283, 6
6114, 1359, 3
6115, 691, -19
6116, 2392, 6
6117, 3927, 16
6118, 2154, -2
6119, 1909, -19
6120, 2013, 3
6121, 4606, 17
6122, 3373, -4
6123, 1794, -15
6124, 3377, 0
6125, 4250, 4
6126, 2382, 9
6127, 2188, -28
6128, 3792, -12
6129, 4389, 18
6130, 2958, 7
6131, 2563, -17
6132, 2637, -19
6133, 4238, 24
6134, 2831, -5
6135, 2133, -12
6136, 3148, -7
6137, 2157, 14
6138, 2105, -1
6139, 107, -16
6140, 1615, 4
6141, 2472, 11
6142, 1334, 1
6143, -160, -26
6144, 597, 13
6145, 2118, 19
6146, 1563, -11
6147, 781, -22
6148, 497, 3
6149, 1486, 25
6150, -683, -12
6151, -1404, -13
6152, -493, -14
6153, 1213, 24
6154, -724, 4
6155, -2023, -44
6156, -1316, 6
6157, -633, 17
6158, -1754, -12
6159, -1611, -16
6160, -1294, 9
6161, -1582, 18
6162, -1919, -5
6163, -2508, -24
6164, -2536, -10
6165, -1330, 16
6166, -2816, -3
6167, -3151, -10
6168, -3224, 20
6169, -2340, 0
6170, -2631, 4
6171, -2589, -23
6172, -2853, 4
6173, -2779, 19
6174, -2456, 2
6175, -3937, -21
6176, -3068, -10
6177, -2427, 14
6178, -3045, 7
6179, -4146, -3
6180, -3146, -4
6181, -1616, 16
6182, -2884, -13
6183, -3378, -20
6184, -2612, -1
6185, -2254, 29
6186, -1784, 2
6187, -2705, -16
6188, -2072, -3
6189, -1106, 9
6190, -2609, -7
6191, -2451, -3
6192, -1356, 4
6193, 234, 2
6194, -2230, -2
6195, -1382, -14
6196, -440, -4
6197, 502, 17
6198, 90, -4
6199, -887, -8
6200, -458, -8
6201, 182, 6
6202, 7, 1
6203, -108, 2
6204, 1447, -2
6205, 2229, 0
6206, 1057, 6
6207, 320, -30
6208, 1282, 0
6209, 2587, 11
6210, 1409, 2
6211, 457, -16
6212, 2148, -2
6213, 3176, 20
6214, 3227, -4
6215, 1319, -12
6216, 2131, -6
6217, 4349, 1
6218, 3356, 7
6219, 2014, -8
6220, 2996, 1
6221, 3930, 28
6222, 2854, -22
6223, 2067, -12
6224, 3140, 2
6225, 3942, 23
6226, 3077, -19
6227, 1767, -10
6228, 2777, 2
6229, 4099, 30
6230, 2241, 14
6231, 2095, -10
6232, 2355, -6
6233, 4141, 1
6234, 3226, -5
6235, 1341, -11
6236, 3029, 9
6237, 3709, 18
6238, 2124, -3
6239, -10, -16
6240, 1316, -3
6241, 3520, 16
6242, 1470, -4
6243, 389, -21
6244, 1447, 2
6245, 1474, 15
6246, 1075, 12
6247, -757, -18
6248, 548, -12
6249, 934, 21
6250, 286, 4
6251, -1878, -17
6252, -1013, -2
6253, 517, 13
6254, -650, -4
6255, -1673, -15
6256, -1573, 2
6257, -113, 15
6258, -1797, 2
6259, -2239, -17
6260, -1993, -1
6261, -156, 20
6262, -2131, -9
6263, -2173, -12
6264, -1643, -9
6265, -1437, 19
6266, -2011, 5
6267, -3912, -22
6268, -3071, 14
6269, -1644, 20
6270, -3674, -1
6271, -3342, -31
6272, -3469, -7
6273, -2184, 29
6274, -2827, 0
6275, -3761, -15
6276, -3538, 6
6277, -1994, 7
6278, -2695, 4
6279, -3461, -21
6280, -2263, 3
6281, -1285, 26
6282, -2551, 7
6283, -3378, -24
6284, -3637, -7
6285, -1324, 19
6286, -1488, 4
6287, -2544, -10
6288, -1636, -6
6289, -122, 36
6290, -2204, -7
6291, -3168, -12
6292, -1087, -8
6293, 337, 22
6294, -1019, -8
6295, -2480, -7
6296, -628, 3
6297, 842, 20
6298, -436, 4
6299, -1557, -22
6300, -108, -5
6301, 545, 20
6302, -173, -9
6303, -1197, -3
6304, 987, -5
6305, 2380, 15
6306, 1177, 3
6307, 482, -13
6308, 2606, -11
6309, 2999, 12
6310, 2082, 0
6311, 2487, -13
6312, 1442, 5
6313, 3375, 20
6314, 2777, -1
6315, 1129, -15
6316, 2150, -21
6317, 3759, 13
6318, 2439, 25
6319, 1494, -10
6320, 2689, 2
6321, 3886, 24
6322, 3495, -11
6323, 2134, -27
6324, 3206, 3
6325, 4066, 23
6326, 2646, 0
6327, 2309, -26
6328, 2652, 2
6329, 5089, 22
6330, 3699, 1
6331, 1178, -18
6332, 3031, 3
6333, 3956, 11
6334, 2918, -3
6335, 2144, -23
6336, 1623, 6
6337, 3314, 42
6338, 1888, -4
6339, 795, -21
6340, 1104, 7
6341, 3401, 10
6342, 610, -12
6343, -556, 0
6344, 873, -32
6345, 1627, 15
6346, 890, 7
6347, 157, -19
6348, 408, -3
6349, 1353, 42
6350, 379, -2
6351, -890, -19
6352, 40, -3
6353, 191, 14
6354, -1271, 7
6355, -2184, -16
6356, -216, 1
6357, -562, 28
6358, -1125, -8
6359, -2416, -14
6360, -2687, -9
6361, -1630, 29
6362, -2167, 8
6363, -4245, -31
6364, -2306, -1
6365, -2284, 15
6366, -2351, 2
6367, -3977, -8
6368, -2955, -10
6369, -1218, 17
6370, -3322, -2
6371, -4185, -14
6372, -2475, -6
6373, -2263, 33
6374, -2811, -7
6375, -4374, -24
6376, -3421, 0
6377, -1082, 12
6378, -2848, 1
6379, -3678, -9
6380, -1963, -4
6381, -2473, 12
6382, -2470, 4
6383, -3977, -14
6384, -2457, 4
6385, -1094, 10
6386, -1440, -10
6387, -2878, -21
6388, -2300, 13
6389, -1434, 11
6390, -2837, 6
6391, -2215, -10
6392, -1761, -10
6393, -649, 11
6394, -785, 6
6395, -1369, -16
6396, -546, 7
6397, 507, 16
6398, 465, 7
6399, -929, -19
6400, 592, -3
6401, 774, 25
6402, 999, -14
6403, 211, -20
6404, 90, 16
6405, 1075, 11
6406, 1097, 3
6407, 246, -22
6408, 1635, -8
6409, 3237, 27
6410, 1380, -1
6411, 600, -15
6412, 2884, 11
6413, 3205, 2
6414, 2588, 1
6415, 1798, -25
6416, 2325, -2
6417, 2686, 18
6418, 2391, 11
6419, 1497, -12
6420, 2385, -3
6421, 4004, 10
6422, 2817, -13
6423, 2180, -10
6424, 3156, -2
6425, 4466, 11
6426, 2133, 4
6427, 2259, -11
6428, 2889, -6
6429, 4160, 9
6430, 2612, 5
6431, 798, -20
6432, 3974, 3
6433, 3516, 5
6434, 2312, 8
6435, 988, -2
6436, 2084, -8
6437, 2592, 5
6438, 1725, 3
6439, 1102, -14
6440, 1794, 3
6441, 2072, 23
6442, 1955, -10
6443, 138, -25
6444, 1139, 8
6445, 1230, 12
6446, 1191, 3
6447, 343, -9
6448, -228, 0
6449, 309, 5
6450, -210, 0
6451, -1847, -15
6452, -958, -4
6453, 786, 19
6454, -1136, -2
6455, -2205, -10
6456, -1622, 2
6457, -885, 21
6458, -1372, -15
6459, -2942, -12
6460, -1470, -1
6461, -1212, 20
6462, -1099, -8
6463, -3238, -62
6464, -2303, 20
6465, -1861, 30
6466, -3124, -2
6467, -3438, -20
6468, -2869, 0
6469, -2019, 10
6470, -3088, -1
6471, -3410, -10
6472, -3238, 2
6473, -2072, 8
6474, -3335, 7
6475, -4384, -19
6476, -4044, -1
6477, -1731, 4
6478, -2574, 7
6479, -3274, -2
6480, -3880, -7
6481, -1663, 6
6482, -3536, 2
6483, -2691, -20
6484, -2214, -3
6485, -1164, 54
6486, -2697, 0
6487, -2633, -15
6488, -1899, -4
6489, -629, 18
6490, -1484, 6
6491, -2943, -21
6492, -1902, 3
6493, -284, 9
6494, -365, 13
6495, -2607, -17
6496, -362, 0
6497, 945, 20
6498, 13, -8
6499, -836, -11
6500, 330, 0
6501, 838, 14
6502, 414, -2
6503, -293, -6
6504, 1677, -6
6505, 1841, 16
6506, 1584, -3
6507, 127, -19
6508, 1386, -13
6509, 2755, 20
6510, 2111, 8
6511, 542, -8
6512, 2866, -15
6513, 3347, 17
6514, 2415, -14
6515, 1104, -4
6516, 3071, 1
6517, 3201, 32
6518, 2757, -10
6519, 1939, -11
6520, 3400, 0
6521, 4652, 18
6522, 2894, 4
6523, 2363, -21
6524, 2753, -7
6525, 4285, 30
6526, 2694, 11
6527, 2541, -28
6528, 2790, 3
6529, 3232, 19
6530, 2924, 1
6531, 1242, -30
6532, 2034, 0
6533, 3474, 6
6534, 2055, -3
6535, 1337, -17
6536, 1634, 8
6537, 3766, 11
6538, 2481, 5
6539, -134, -42
6540, 2214, -4
6541, 3595, 15
6542, 1365, 2
6543, 445, -16
6544, 360, 10
6545, 1892, 16
6546, 192, 0
6547, -650, -22
6548, 299, 7
6549, 1354, 7
6550, 188, -2
6551, -1172, -17
6552, 110, 4
6553, 239, 23
6554, -625, -6
6555, -1954, -14
6556, -670, -8
6557, -271, 17
6558, -1525, -12
6559, -2323, -7
6560, -1965, -1
6561, -1110, 9
6562, -1338, 6
6563, -3861, -18
6564, -2240, -8
6565, -2346, 19
6566, -1434, -2
6567, -3494, -13
6568, -2544, -9
6569, -1826, 24
6570, -2521, 4
6571, -3437, -72
6572, -2738, 3
6573, -2047, 28
6574, -2872, -3
6575, -3563, -13
6576, -2352, -10
6577, -1634, 18
6578, -2415, -10
6579, -3731, -16
6580, -2055, 0
6581, -1402, 18
6582, -2784, 4
6583, -3627, -18
6584, -2704, 8
6585, -2534, 18
6586, -2169, -1
6587, -3270, -19
6588, -2235, 4
6589, -535, 14
6590, -1632, -2
6591, -1748, -12
6592, -1659, -3
6593, 178, 13
6594, -1612, 12
6595, -2259, -26
6596, -1294, 2
6597, 422, 0
6598, -435, 30
6599, -242, -17
6600, -425, -1
6601, 1518, 11
6602, 905, 1
6603, -524, -12
6604, 504, 0
6605, 2768, 11
6606, 992, -4
6607, 85, -14
6608, 1546, 3
6609, 2771, 12
6610, 2022, -2
6611, 827, -21
6612, 2566, 6
6613, 2866, 34
6614, 2095, -2
6615, 1131, -14
6616, 2961, 1
6617, 3365, 3
6618, 2407, 5
6619, 2493, -16
6620, 2092, -4
6621, 3856, 18
6622, 3339, -2
6623, 2035, -6
6624, 3150, -6
6625, 3656, 22
6626, 2955, -14
6627, 941, -18
6628, 1988, -6
6629, 3767, 17
6630, 4236, -1
6631, 2204, -2
6632, 2588, -20
6633, 2737, 16
6634, 2554, 4
6635, 802, -21
6636, 1272, -7
6637, 3180, 26
6638, 1656, -4
6639, 527, -40
6640, 1714, 0
6641, 2845, 16
6642, 1596, 2
6643, -1391, -19
6644, 783, 7
6645, 1862, 20
6646, 936, -3
6647, 835, -19
6648, 1061, 8
6649, 1641, 12
6650, 796, -5
6651, -658, -6
6652, -971, -13
6653, -34, 14
6654, 427, 6
6655, -2055, -14
6656, -289, 5
6657, -138, 28
6658, -2230, 3
6659, -3352, -29
6660, -719, -13
6661, -682, 14
6662, -2586, 22
6663, -2964, -10
6664, -1890, -1
6665, -1872, 4
6666, -2724, 4
6667, -4161, -21
6668, -3152, -11
6669, -1832, 22
6670, -2318, 0
6671, -3460, -16
6672, -2623, 5
6673, -1469, 48
6674, -3035, 7
6675, -4204, -39
6676, -3304, -4
6677, -2162, 13
6678, -2537, -2
6679, -3666, -2
6680, -3009, 2
6681, -1405, 13
6682, -2554, 3
6683, -3359, -15
6684, -2730, -15
6685, -1252, 5
6686, -1807, 32
6687, -3103, -18
6688, -2416, 12
6689, -927, 17
6690, -2172, -14
6691, -2033, -58
6692, -1618, 28
6693, -341, 17
6694, -748, -9
6695, -2694, -12
6696, -1558, 9
6697, 1741, 12
6698, -1118, 0
6699, -1645, -44
6700, -1323, -6
6701, 1186, 14
6702, -323, 6
6703, 630, -13
6704, 753, 2
6705, 1899, 20
6706, 541, -4
6707, 411, -40
6708, 1341, -5
6709, 2802, 13
6710, 910, 6
6711, 966, -13
6712, 1779, -4
6713, 3543, 18
6714, 2040, -2
6715, 1327, -16
6716, 2912, -7
6717, 3871, 16
6718, 3025, 12
6719, 1211, -15
6720, 2723, -12
6721, 4159, 16
6722, 3760, -6
6723, 1921, -7
6724, 2367, -3
6725, 3057, 14
6726, 1974, 6
6727, 2658, -26
6728, 3298, -9
6729, 3964, 41
6730, 2517, -6
6731, 1219, -17
6732, 2097, -30
6733, 3125, 40
6734, 2836, -8
6735, 1219, 2
6736, 1223, 0
6737, 3911, 14
6738, 2833, -10
6739, -68, -26
6740, 1210, 0
6741, 2337, 21
6742, 894, -10
6743, -13, -12
6744, 1494, -2
6745, 1070, 22
6746, 729, -10
6747, 134, -19
6748, 225, 3
6749, 1431, 16
6750, -912, 2
6751, -729, -27
6752, -1239, -3
6753, 641, 20
6754, -633, 14
6755, -2234, -14
6756, -1359, -7
6757, -1184, 0
6758, -2385, -26
6759, -2763, -2
6760, -1624, 8
6761, -2035, 20
6762, -1740, -2
6763, -3040, -21
6764, -2968, -6
6765, -1508, 11
6766, -2123, 8
6767, -3149, -16
6768, -2497, -15
6769, -2016, 29
6770, -1973, 12
6771, -3582, -28
6772, -3293, -10
6773, -2834, 16
6774, -2634, -4
6775, -5026, -16
6776, -3880, 9
6777, -1440, 4
6778, -2512, 2
6779, -4087, -14
6780, -1955, -3
6781, -1850, 19
6782, -1892, -14
6783, -3294, -8
6784, -2410, -12
6785, -1538, 44
6786, -2878, 6
6787, -3487, -15
6788, -1084, 2
6789, -501, 8
6790, -700, -8
6791, -3023, -11
6792, -945, 18
6793, 20, 8
6794, -484, 9
6795, -1646, -11
6796, -593, -10
6797, 871, 8
6798, -721, 4
6799, -1134, -28
6800, -18, -6
6801, 1129, 7
6802, -632, 10
6803, -352, -11
6804, 625, -3
6805, 2148, 7
6806, 1619, 12
6807, -295, -26
6808, 1457, -10
6809, 3617, 25
6810, 1964, 4
6811, 924, -24
6812, 2722, 14
6813, 3668, 14
6814, 3014, 14
6815, 1783, -15
6816, 2812, -1
6817, 3529, 13
6818, 2591, -10
6819, 1763, -22
6820, 2805, 24
6821, 3810, 17
6822, 3229, 10
6823, 1940, -30
6824, 3378, -1
6825, 3903, 12
6826, 2357, 3
6827, 2070, -17
6828, 2444, -1
6829, 3792, 21
6830, 2472, -6
6831, 1719, -14
6832, 2712, 2
6833, 2955, 17
6834, 2796, -13
6835, 2000, -12
6836, 2692, 0
6837, 2611, 20
6838, 1807, 7
6839, 723, -27
6840, 1031, -4
6841, 3247, 52
6842, 1068, -4
6843, 227, -23
6844, 678, 2
6845, 1570, 15
6846, 345, 8
6847, -1141, -15
6848, -332, 1
6849, 1032, 12
6850, -1147, -3
6851, -2031, -16
6852, -1285, -1
6853, -723, 26
6854, -890, 6
6855, -1189, -17
6856, -1216, 5
6857, -762, 14
6858, -826, -8
6859, -2847, -11
6860, -1289, -4
6861, -919, 18
6862, -2533, -2
6863, -3783, -14
6864, -1103, 1
6865, -1032, 5
6866, -2328, 3
6867, -4144, -8
6868, -2856, 10
6869, -1047, 7
6870, -2106, -3
6871, -3506, -16
6872, -2732, -9
6873, -1962, 28
6874, -4156, -3
6875, -4265, -14
6876, -2999, -4
6877, -1301, 14
6878, -3303, 0
6879, -4057, -18
6880, -3101, -2
6881, -1142, 50
6882, -2592, -5
6883, -3689, -16
6884, -2343, -3
6885, -1691, 4
6886, -1298, 3
6887, -3994, -2
6888, -1712, -2
6889, -981, 6
6890, -1784, 7
6891, -3083, -22
6892, -1898, 6
6893, -570, 30
6894, -544, -8
6895, -1831, -57
6896, -1005, 18
6897, 463, 19
6898, -1359, -1
6899, -1259, -29
6900, -663, -8
6901, 1510, 21
6902, -306, 7
6903, -1117, -13
6904, 335, 2
6905, 2742, 0
6906, 1079, -16
6907, 396, -17
6908, 1941, 6
6909, 3153, 28
6910, 1640, -5
6911, 826, -18
6912, 1679, -12
6913, 2717, 23
6914, 2479, -2
6915, 1006, -40
6916, 2696, 0
6917, 3813, 9
6918, 2565, 14
6919, 1808, -28
6920, 2810, 6
6921, 4447, 16
6922, 3831, 2
6923, 1069, -21
6924, 1862, -6
6925, 3934, 12
6926, 2762, 9
6927, 2123, -14
6928, 2477, -3
6929, 3974, 18
6930, 3080, -11
6931, 1570, -11
6932, 2332, -4
6933, 3327, 27
6934, 1972, -5
6935, 635, -23
6936, 2153, -5
6937, 2574, 27
6938, 1505, -5
6939, 1801, -19
6940, 1681, 2
6941, 1823, 20
6942, 234, -4
6943, 508, -16
6944, 436, -3
6945, 1189, 12
6946, 998, 6
6947, -1339, -40
6948, 917, 3
6949, 1227, 17
6950, -926, -5
6951, -469, -19
6952, -130, -3
6953, 158, 46
6954, -1001, 15
6955, -1633, -27
6956, -628, -14
6957, 623, 19
6958, -1897, 0
6959, -3482, -22
6960, -1567, -6
6961, -242, 18
6962, -3505, 5
6963, -3238, -17
6964, -1971, -2
6965, -2325, 0
6966, -2472, -3
6967, -3371, -22
6968, -2574, 3
6969, -1294, 11
6970, -2872, -4
6971, -3463, 2
6972, -2587, 3
6973, -1725, 16
6974, -3658, -13
6975, -3583, -6
6976, -2745, -4
6977, -1934, 10
6978, -2708, 10
6979, -3424, -26
6980, -2829, 11
6981, -1802, 17
6982, -3095, -31
6983, -3775, -6
6984, -1835, 2
6985, -1540, 9
6986, -2070, -7
6987, -3474, -14
6988, -1782, 8
6989, -828, 27
6990, -1056, -8
6991, -3564, -29
6992, -1340, 10
6993, -1241, 60
6994, -1176, -36
6995, -1989, -24
6996, 146, 9
6997, 146, 4
6998, -1055, 2
6999, -1349, -14
7000, 910, -1
7001, 1038, 19
7002, 753, -5
7003, -552, -13
7004, 1323, 2
7005, 2005, 16
7006, 1791, -13
7007, -1334, -12
7008, 1217, 2
7009, 2415, 14
7010, 1709, 1
7011, 1051, -10
7012, 2016, -1
7013, 3937, 14
7014, 1651, -14
7015, 1466, -19
7016, 2710, 9
7017, 3955, 12
7018, 3180, 2
7019, 2724, -22
7020, 3480, 2
7021, 3357, 16
7022, 2163, 11
7023, 1833, -29
7024, 3667, 4
7025, 3671, 4
7026, 3674, 4
7027, 2593, -28
7028, 2680, 32
7029, 3920, 11
7030, 3570, -12
7031, 2524, -21
7032, 3002, 12
7033, 3496, 9
7034, 2701, 2
7035, 1003, -21
7036, 1839, 7
7037, 2952, 16
7038, 2681, 12
7039, 1675, -108
7040, 2143, 0
7041, 2918, 16
7042, 2390, 2
7043, 117, -11
7044, 723, 0
7045, 1882, 26
7046, 108, -14
7047, -1468, -20
7048, 103, -3
7049, 1477, 30
7050, -757, 2
7051, -1309, -5
7052, -464, 6
7053, 916, 12
7054, -1022, -24
7055, -2396, -17
7056, -195, 11
7057, -388, 9
7058, -1464, 7
7059, -2470, -12
7060, -2934, -11
7061, -1050, 8
7062, -2521, 4
7063, -2489, -10
7064, -3829, 2
7065, -1894, 13
7066, -2918, 8
7067, -3182, -21
7068, -3007, -7
7069, -1419, 10
7070, -2848, 5
7071, -4297, -11
7072, -1914, -2
7073, -2270, 13
7074, -2882, 18
7075, -4492, -21
7076, -3055, -5
7077, -2270, 19
7078, -3234, -3
7079, -4002, -24
7080, -2911, 4
7081, -2086, 27
7082, -1808, -7
7083, -3692, -16
7084, -2351, -2
7085, -1202, 21
7086, -2550, -7
7087, -3251, -26
7088, -2571, 12
7089, -1125, 13
7090, -1601, 0
7091, -2468, -11
7092, -2159, -14
7093, 464, 19
7094, -1045, -2
7095, -2095, 2
7096, -1321, -17
7097, 435, 14
7098, -283, -2
7099, -967, -7
7100, -475, -5
7101, 1901, 19
7102, -405, -6
7103, -734, -25
7104, 566, 13
7105, 1856, 10
7106, 2204, 6
7107, 169, -21
7108, 561, 3
7109, 3092, 30
7110, 2059, -2
7111, 816, -16
7112, 1780, -1
7113, 2066, 9
7114, 3024, 11
7115, 652, -20
7116, 2207, 0
7117, 3169, 18
7118, 2294, -4
7119, 1699, -15
7120, 2843, -6
7121, 4025, 15
7122, 3069, 4
7123, 1741, -12
7124, 2710, -11
7125, 3713, 27
7126, 2264, 0
7127, 2080, -19
7128, 2687, -9
7129, 3797, 32
7130, 2587, 2
7131, 1797, -11
7132, 3269, -8
7133, 3104, 24
7134, 1891, -11
7135, 1559, -19
7136, 2506, -3
7137, 2700, 14
7138, 2522, 16
7139, 1720, -19
7140, 1681, -16
7141, 3386, 22
7142, 553, 4
7143, 624, -16
7144, 2097, -1
7145, 1512, 3
7146, -288, 17
7147, -836, -22
7148, 671, 0
7149, 1138, 26
7150, 743, -4
7151, -1448, -16
7152, -377, 1
7153, 395, 18
7154, -1466, 3
7155, -2105, -34
7156, -594, -2
7157, -226, 15
7158, -1299, -8
7159, -3232, -11
7160, -2334, -1
7161, -289, 32
7162, -1625, -3
7163, -2714, -28
7164, -1771, 10
7165, -1125, 9
7166, -2017, -10
7167, -3466, -26
7168, -2864, 6
7169, -1589, 6
7170, -2963, 4
7171, -3284, -8
7172, -3750, -6
7173, -2048, 23
7174, -2706, -17
7175, -4136, -12
7176, -3528, 16
7177, -1990, 11
7178, -3055, -14
7179, -3852, -20
7180, -2676, 6
7181, -1467, 15
7182, -3563, 11
7183, -4557, -21
7184, -2599, -1
7185, -1828, 14
7186, -2618, -11
7187, -3131, -17
7188, -1594, 10
7189, -1264, 19
7190, -1281, 4
7191, -2979, -25
7192, -2125, -10
7193, 20, 22
7194, -390, 4
7195, -2132, -15
7196, -744, 1
7197, -143, 13
7198, -282, 2
7199, -635, -18
7200, -734, -12
7201, 2230, 17
7202, 463, -2
7203, -521, -5
7204, 1368, -11
7205, 2633, 16
7206, 417, 6
7207, 362, -17
7208, 2268, -8
7209, 2300, 15
7210, 1041, -4
7211, 702, -14
7212, 1973, 5
7213, 2369, 24
7214, 1870, -18
7215, 1612, -50
7216, 2995, 4
7217, 3361, 14
7218, 3092, -2
7219, 2356, -13
7220, 2095, 7
7221, 3533, 9
7222, 3050, 6
7223, 1868, -23
7224, 3187, -12
7225, 3383, 20
7226, 3727, 11
7227, 2328, -18
7228, 3127, 1
7229, 3366, 14
7230, 2734, 1
7231, 2505, -8
7232, 2462, -14
7233, 2728, 28
7234, 2880, -3
7235, 691, -23
7236, 1875, 4
7237, 3383, 21
7238, 2497, -15
7239, 1239, -16
7240, 2650, 13
7241, 1739, 14
7242, 1010, -7
7243, 1324, -28
7244, 1051, 4
7245, 2573, 7
7246, 558, -5
7247, -131, -12
7248, 364, 6
7249, 142, 9
7250, -586, 4
7251, -1022, -8
7252, -307, -12
7253, -187, 11
