Index, Unfiltered_temps, Filtered_temps
5830, -1934, -13
5831, -3234, -6
5832, -1274, 2
5833, -2626, 8
5834, -3797, 15
5835, -1597, 16
5836, -4651, 25
5837, -3814, 29
5838, -1420, 32
5839, -4346, 35
5840, -2759, 37
5841, -1437, 39
5842, -4142, 114
5843, -1439, 86
5844, -821, 44
5845, -3387, 44
5846, -223, 44
5847, -332, 44
5848, -1664, 42
5849, 608, 40
5850, 6, 38
5851, -1277, 34
5852, 2630, 29
5853, 217, 24
5854, 712, 18
5855, 3325, 12
5856, 1272, 6
5857, 2186, 0
5858, 4234, -12
5859, 1224, -22
5860, 2904, -16
5861, 3959, -20
5862, 1309, -25
5863, 3493, -30
5864, 3953, -35
5865, 1450, -40
5866, 3356, -45
5867, 2814, -48
5868, 769, -51
5869, 3191, -52
5870, 2120, -104
5871, 353, -50
5872, 2782, -48
5873, 577, -44
5874, -516, -40
5875, 1432, -35
5876, -1277, -30
5877, -1274, -26
5878, -34, -22
5879, -2808, -17
5880, -1530, -13
5881, -717, -8
5882, -4409, -3
5883, -2042, 2
5884, -1929, 8
5885, -4252, 13
5886, -2272, 20
5887, -2695, 25
5888, -4502, 31
5889, -2087, 35
5890, -2666, 39
5891, -4393, 42
5892, -1085, 88
5893, -2527, 45
5894, -3809, 45
5895, -370, 45
5896, -2892, 44
5897, -1731, 43
5898, 789, 41
5899, -2042, 40
5900, 372, 37
5901, 1665, 35
5902, -790, 31
5903, 1602, 27
5904, 2459, 22
5905, 194, 16
5906, 3097, 10
5907, 2946, 3
5908, 1693, -3
5909, 3824, -12
5910, 3339, -34
5911, 1724, -22
5912, 4255, -56
5913, 2617, -32
5914, 2078, -37
5915, 4524, -40
5916, 1777, -126
5917, 2290, -92
5918, 3881, -48
5919, 689, -49
5920, 1623, -49
5921, 2758, -49
5922, 401, -48
5923, 1576, -126
5924, 797, -45
5925, -1625, -42
5926, 395, -78
5927, 127, -35
5928, -2786, -30
5929, -783, -24
5930, -2000, -36
5931, -3130, -22
5932, -350, -5
5933, -2976, 4
5934, -3609, 9
5935, -873, 15
5936, -3779, 21
5937, -3100, 54
5938, -1759, 32
5939, -4248, 36
5940, -2580, 40
5941, -1251, 44
5942, -3618, 46
5943, -1726, 47
5944, -647, 48
5945, -2995, 48
5946, -145, 47
5947, -190, 45
5948, -2885, 43
5949, 667, 42
5950, 90, 76
5951, -1061, 35
5952, 2094, 64
5953, 342, 54
5954, 454, 22
5955, 3102, 16
5956, 886, 10
5957, 1265, 3
5958, 3918, -5
5959, 1600, -11
5960, 2463, -18
5961, 4235, -23
5962, 1291, -27
5963, 3409, -31
5964, 3911, -34
5965, 1481, -72
5966, 3837, -39
5967, 3434, -41
5968, 1605, -43
5969, 3215, -45
5970, 1882, -124
5971, 594, -46
5972, 2476, -44
5973, 321, -41
5974, -388, -38
5975, 1628, -34
5976, -1337, -29
5977, -1582, -50
5978, 513, -42
5979, -3065, -18
5980, -1704, -14
5981, -864, -10
5982, -3994, -6
5983, -2005, -1
5984, -1705, 5
5985, -4399, 10
5986, -1845, 16
5987, -2495, 21
5988, -4346, 26
5989, -2015, 31
5990, -2879, 100
5991, -4213, 74
5992, -1355, 40
5993, -2487, 42
5994, -3380, 44
5995, -318, 46
5996, -2116, 47
5997, -1878, 47
5998, 522, 47
5999, -1343, 45
6000, 369, 42
6001, 956, 39
6002, -930, 34
6003, 1806, 24
6004, 2000, 22
6005, 500, 32
6006, 2694, 9
6007, 2426, 2
6008, 1650, -4
6009, 3692, -11
6010, 2894, -17
6011, 1615, -22
6012, 4914, -28
6013, 1862, -64
6014, 2254, -36
6015, 4310, -39
6016, 1932, -41
6017, 2266, -43
6018, 3530, -45
6019, 1014, -46
6020, 2121, -94
6021, 2784, -48
6022, -817, -47
6023, 1235, -46
6024, 1350, -44
6025, -1592, -41
6026, 613, -74
6027, -434, -32
6028, -2968, -26
6029, -247, -21
6030, -1920, -15
6031, -3813, -10
6032, -1047, -4
6033, -3231, 1
6034, -3438, 7
6035, -1387, 12
6036, -3679, 18
6037, -3319, 6
6038, -1338, 28
6039, -4051, 33
6040, -2693, 37
6041, -1345, 41
6042, -3981, 43
6043, -1811, 45
6044, -1193, 46
6045, -3180, 92
6046, -58, 92
6047, -1560, 45
6048, -2490, 43
6049, 624, 41
6050, 624, 38
6051, -943, 35
6052, 2516, 60
6053, 570, 26
6054, 624, 36
6055, 2715, 14
6056, 514, 8
6057, 1820, 4
6058, 3766, -5
6059, 1887, -11
6060, 3012, -18
6061, 4153, -24
6062, 1324, -29
6063, 3680, -34
6064, 3932, -38
6065, 1322, -41
6066, 3595, -43
6067, 3368, -45
6068, 996, -45
6069, 3507, -45
6070, 1826, -45
6071, 362, -44
6072, 2731, -86
6073, 282, -82
6074, -976, -40
6075, 1748, -38
6076, -587, -35
6077, -1322, -32
6078, 1037, -27
6079, -2786, -22
6080, -1769, -16
6081, -982, -26
6082, -3566, -3
6083, -1829, 3
6084, -2113, 8
6085, -4267, 14
6086, -2169, 18
6087, -1735, 44
6088, -3959, 27
6089, -2174, 31
6090, -3233, 35
6091, -3315, 39
6092, -885, 42
6093, -2881, 45
6094, -3106, 47
6095, -415, 48
6096, -2300, 48
6097, -1968, 47
6098, 1089, 90
6099, -1175, 86
6100, -323, 39
6101, 1764, 35
6102, -1239, 31
6103, 1192, 26
6104, 2352, 21
6105, 256, 30
6106, 3084, 10
6107, 2383, 5
6108, 1531, -1
6109, 3131, -6
6110, 2737, -12
6111, 2145, -18
6112, 3901, -24
6113, 2693, -58
6114, 2227, -66
6115, 4280, -38
6116, 2123, -41
6117, 1854, -43
6118, 4087, -88
6119, 756, -45
6120, 2567, -45
6121, 3019, -44
6122, -332, -44
6123, 1174, -43
6124, 1303, -41
6125, -1560, -39
6126, 749, -35
6127, -401, -31
6128, -2931, -26
6129, -217, -21
6130, -1805, -15
6131, -2900, -9
6132, -582, -4
6133, -2679, 2
6134, -3195, 7
6135, -1826, 12
6136, -3887, 17
6137, -3133, 22
6138, -1409, 54
6139, -3734, 64
6140, -2664, 36
6141, -1253, 39
6142, -3884, 42
6143, -2535, 44
6144, -495, 45
6145, -3227, 45
6146, -241, 46
6147, -419, 45
6148, -2191, 44
6149, 246, 43
6150, -76, 41
6151, -969, 100
6152, 1826, 34
6153, 238, 58
6154, 1083, 23
6155, 2893, 16
6156, 735, 9
6157, 1541, 4
6158, 3999, -4
6159, 1554, -11
6160, 3224, -16
6161, 4181, -21
6162, 1199, -25
6163, 3375, -29
6164, 4144, -32
6165, 1433, -36
6166, 3738, -39
6167, 3108, -41
6168, 593, -43
6169, 3237, -45
6170, 1966, -46
6171, 527, -45
6172, 2109, -88
6173, 84, -42
6174, -536, -39
6175, 1535, -36
6176, -1239, -32
6177, -1346, -28
6178, 411, -24
6179, -3081, -40
6180, -1373, -15
6181, -225, -20
6182, -2941, -6
6183, -2412, -1
6184, -2019, 2
6185, -4689, 10
6186, -1702, 16
6187, -2917, 21
6188, -4177, 27
6189, -1342, 32
6190, -2957, 36
6191, -4123, 40
6192, -870, 86
6193, -2825, 45
6194, -3027, 94
6195, -249, 47
6196, -2036, 47
6197, -1627, 46
6198, 764, 44
6199, -1520, 42
6200, 295, 38
6201, 1122, 68
6202, -798, 30
6203, 1389, 24
6204, 2531, 19
6205, 360, 24
6206, 2422, 6
6207, 2952, 1
6208, 1461, -5
6209, 4466, -10
6210, 3188, -14
6211, 1695, -19
6212, 4761, -23
6213, 2767, -54
6214, 2236, -32
6215, 3988, -36
6216, 1795, -40
6217, 2028, -43
6218, 3438, -46
6219, 996, -94
6220, 1903, -48
6221, 3057, -47
6222, -411, -46
6223, 1461, -44
6224, 903, -41
6225, -1379, -38
6226, 639, -34
6227, -729, -29
6228, -2618, -25
6229, -299, -19
6230, -1196, -14
6231, -3041, -10
6232, -751, -3
6233, -3145, 4
6234, -4128, 7
6235, -1446, 12
6236, -4048, 18
6237, -3074, 23
6238, -1401, 29
6239, -3778, 35
6240, -2699, 41
6241, -1075, 45
6242, -4753, 48
6243, -1318, 50
6244, -991, 50
6245, -3100, 49
6246, -338, 94
6247, -770, 88
6248, -2468, 42
6249, 801, 39
6250, -24, 37
6251, -1344, 34
6252, 2003, 28
6253, 1141, 26
6254, 756, 21
6255, 3242, 15
6256, 1067, 9
6257, 1471, 2
6258, 4169, -4
6259, 1946, -20
6260, 2243, -15
6261, 4395, -40
6262, 1545, -25
6263, 3113, -30
6264, 3857, -34
6265, 1401, -38
6266, 3366, -42
6267, 2790, -45
6268, 1246, -47
6269, 3355, -47
6270, 1701, -47
6271, 480, -45
6272, 2502, -118
6273, 133, -41
6274, -284, -38
6275, 1717, -67
6276, -1265, -32
6277, -1027, -29
6278, 516, -25
6279, -2539, -21
6280, -1643, -16
6281, -814, -11
6282, -3247, -5
6283, -2195, 1
6284, -1590, 7
6285, -4695, 14
6286, -1460, 40
6287, -2737, 25
6288, -4729, 60
6289, -1413, 34
6290, -2878, 38
6291, -3747, 42
6292, -1389, 43
6293, -2262, 44
6294, -2865, 45
6295, 277, 45
6296, -2140, 45
6297, -1804, 44
6298, 693, 42
6299, -1415, 80
6300, -56, 76
6301, 1622, 34
6302, -980, 30
6303, 1631, 26
6304, 1808, 21
6305, -119, 14
6306, 3040, 10
6307, 2857, 4
6308, 1025, -4
6309, 3979, -8
6310, 3294, -13
6311, 1530, -18
6312, 4381, -14
6313, 2178, -28
6314, 2101, -32
6315, 4149, -36
6316, 2084, -40
6317, 2038, -43
6318, 3218, -45
6319, 653, -47
6320, 1989, -96
6321, 2845, -47
6322, -84, -46
6323, 790, -43
6324, 1300, -40
6325, -1543, -36
6326, 582, -64
6327, -714, -27
6328, -2803, -44
6329, 149, -18
6330, -2232, -13
6331, -3378, -9
6332, -920, -4
6333, -2354, 1
6334, -3139, 6
6335, -1596, 11
6336, -3957, 16
6337, -3338, 22
6338, -1351, 28
6339, -4085, 33
6340, -2971, 38
6341, -1444, 41
6342, -3864, 44
6343, -1721, 46
6344, -1004, 46
6345, -3587, 46
6346, -466, 45
6347, -851, 86
6348, -1815, 41
6349, 185, 39
6350, 388, 36
6351, -1184, 33
6352, 2101, 29
6353, 783, 50
6354, 406, 20
6355, 3798, 14
6356, 1487, 8
6357, 2074, 1
6358, 3705, -5
6359, 1811, -12
6360, 2946, -18
6361, 4191, -23
6362, 1391, -27
6363, 4118, -31
6364, 4012, -34
6365, 1879, -34
6366, 3148, -39
6367, 3369, -84
6368, 579, -44
6369, 3164, -46
6370, 1796, -46
6371, -17, -46
6372, 2551, -44
6373, 669, -44
6374, -650, -41
6375, 1211, -38
6376, -992, -34
6377, -1361, -30
6378, -134, -26
6379, -2091, -21
6380, -1878, -17
6381, -817, -11
6382, -3825, -10
6383, -1838, 1
6384, -2111, 8
6385, -4617, 15
6386, -1772, 10
6387, -1972, 54
6388, -4720, 32
6389, -1889, 68
6390, -2680, 40
6391, -4363, 43
6392, -1382, 42
6393, -2622, 94
6394, -3026, 49
6395, -75, 98
6396, -2383, 49
6397, -1465, 47
6398, 638, 45
6399, -1920, 44
6400, 518, 38
6401, 1569, 33
6402, -912, 28
6403, 1272, 23
6404, 2597, 18
6405, -130, 13
6406, 3535, 8
6407, 3110, 2
6408, 863, -6
6409, 4250, -9
6410, 2629, -15
6411, 1617, -21
6412, 4623, -26
6413, 3089, -31
6414, 1871, -35
6415, 4906, -38
6416, 1925, -41
6417, 1647, -43
6418, 3404, -45
6419, 1392, -44
6420, 1672, -47
6421, 2758, -96
6422, -156, -47
6423, 1360, -46
6424, 981, -43
6425, -1803, -40
6426, 369, -36
6427, -246, -31
6428, -2492, -25
6429, -378, -20
6430, -943, -14
6431, -3257, -9
6432, -667, -3
6433, -2907, 2
6434, -3789, 8
6435, -1558, 14
6436, -3591, 19
6437, -2685, 25
6438, -1787, 30
6439, -3663, 35
6440, -3356, 39
6441, -2278, 42
6442, -4140, 45
6443, -1697, 47
6444, -748, 48
6445, -3726, 48
6446, -797, 48
6447, -972, 92
6448, -2288, 88
6449, 912, 84
6450, -191, 39
6451, -959, 35
6452, 2296, 30
6453, 680, 18
6454, 243, 19
6455, 2837, 13
6456, 1158, 7
6457, 1800, 1
6458, 4042, -4
6459, 1327, -12
6460, 2787, -15
6461, 4137, -20
6462, 1085, -24
6463, 3503, -28
6464, 3917, -32
6465, 1451, -36
6466, 4452, -39
6467, 2684, -84
6468, 867, -44
6469, 3347, -46
6470, 2200, -47
6471, 550, -47
6472, 2097, -47
6473, 469, -46
6474, -470, -44
6475, 1382, -41
6476, -852, -38
6477, -895, -33
6478, 734, -28
6479, -2478, -22
6480, -1782, -17
6481, -752, -11
6482, -3922, -10
6483, -2298, 1
6484, -1700, 7
6485, -4252, 13
6486, -2418, 20
6487, -2429, 46
6488, -4357, 28
6489, -1782, 32
6490, -2624, 35
6491, -3399, 38
6492, -1218, 41
6493, -2395, 43
6494, -2807, 45
6495, -270, 46
6496, -2500, 47
6497, -1167, 47
6498, 919, 46
6499, -2051, 44
6500, 113, 40
6501, 1913, 72
6502, -1124, 31
6503, 2037, 26
6504, 2252, 20
6505, 377, 15
6506, 3253, 9
6507, 3041, 4
6508, 1031, -1
6509, 4009, -6
6510, 3407, -11
6511, 2063, -17
6512, 4816, -23
6513, 2440, -26
6514, 1795, -35
6515, 4282, -80
6516, 2136, -86
6517, 2000, -46
6518, 3491, -47
6519, 652, -48
6520, 1921, -126
6521, 2312, -90
6522, -362, -43
6523, 1375, -82
6524, 1439, -38
6525, -1212, -35
6526, 1005, -32
6527, -520, -56
6528, -2286, -24
6529, -148, -40
6530, -1631, -31
6531, -2988, -9
6532, -520, -3
6533, -3152, 3
6534, -3204, 18
6535, -996, 15
6536, -4491, 21
6537, -3646, 26
6538, -1742, 32
6539, -3948, 37
6540, -2850, 114
6541, -1047, 44
6542, -4014, 47
6543, -1208, 49
6544, -1362, 49
6545, -3113, 49
6546, -671, 47
6547, -508, 45
6548, -2372, 42
6549, 531, 39
6550, 199, 35
6551, -1296, 32
6552, 2326, 28
6553, 407, 24
6554, -34, 20
6555, 2932, 15
6556, 1428, 20
6557, 1978, 5
6558, 4402, -1
6559, 1138, -6
6560, 3038, -12
6561, 4108, -17
6562, 1662, -22
6563, 3480, -27
6564, 4304, -32
6565, 1305, -36
6566, 3374, -41
6567, 3023, -44
6568, 1047, -94
6569, 3554, -48
6570, 1661, -96
6571, 27, -47
6572, 2385, -45
6573, 241, -42
6574, -401, -39
6575, 1826, -35
6576, -1151, -32
6577, -1082, -28
6578, 286, -24
6579, -1860, -20
6580, -1503, -16
6581, -1357, -11
6582, -3675, -6
6583, -2160, -1
6584, -1890, 5
6585, -4536, 11
6586, -2019, 17
6587, -2161, 23
6588, -3965, 28
6589, -1590, 33
6590, -3417, 38
6591, -3618, 42
6592, -1492, 44
6593, -3108, 46
6594, -2854, 48
6595, 43, 48
6596, -2526, 48
6597, -1465, 46
6598, 498, 44
6599, -1881, 42
6600, 2, 38
6601, 1918, 100
6602, -821, 29
6603, 1615, 24
6604, 2522, 19
6605, 459, 14
6606, 2568, 9
6607, 2739, 0
6608, 1162, -2
6609, 4656, -6
6610, 3149, -22
6611, 1640, -18
6612, 4441, -24
6613, 2375, -30
6614, 2584, -35
6615, 4403, -39
6616, 1569, -42
6617, 2182, -44
6618, 3683, -45
6619, 778, -46
6620, 1932, -46
6621, 2250, -46
6622, -297, -45
6623, 1227, -44
6624, 1705, -84
6625, -2209, -40
6626, 1149, -37
6627, -241, -32
6628, -2835, -27
6629, -436, -21
6630, -881, -15
6631, -3865, -9
6632, -823, -3
6633, -2744, 3
6634, -3427, 8
6635, -1496, 14
6636, -3726, 20
6637, -3704, 25
6638, -649, 30
6639, -3966, 35
6640, -2895, 39
6641, -1651, 43
6642, -3872, 46
6643, -1781, 96
6644, -777, 49
6645, -2846, 49
6646, 303, 48
6647, -794, 46
6648, -1935, 86
6649, 1048, 40
6650, -108, 74
6651, -1054, 33
6652, 1909, 28
6653, 529, 24
6654, 751, 6
6655, 3322, 28
6656, 1627, 9
6657, 1690, 3
6658, 3979, -3
6659, 1246, -9
6660, 2826, -15
6661, 4553, -20
6662, 2002, -50
6663, 3403, -60
6664, 3685, -66
6665, 1520, -38
6666, 3559, -40
6667, 3304, -42
6668, 693, -88
6669, 3024, -45
6670, 1849, -46
6671, -67, -45
6672, 2828, -44
6673, 737, -42
6674, -704, -39
6675, 873, -70
6676, -1302, -30
6677, -857, -52
6678, -311, -21
6679, -2612, -16
6680, -2057, -12
6681, -420, -7
6682, -3990, -3
6683, -1958, 2
6684, -1874, 7
6685, -4836, 13
6686, -2278, 18
6687, -2615, 24
6688, -5033, 28
6689, -1243, 35
6690, -3077, 39
6691, -4175, 90
6692, -1045, 45
6693, -2078, 47
6694, -3169, 48
6695, -455, 48
6696, -2332, 94
6697, -1674, 46
6698, 826, 44
6699, -1428, 41
6700, -51, 38
6701, 1288, 34
6702, 104, 29
6703, 1956, 50
6704, 2438, 19
6705, -54, 14
6706, 2707, 7
6707, 2712, 1
6708, 664, -5
6709, 3705, -22
6710, 3288, -17
6711, 2054, -22
6712, 4693, -27
6713, 2540, -31
6714, 2604, -38
6715, 4343, -40
6716, 2267, -43
6717, 2264, -47
6718, 3359, -49
6719, 790, -50
6720, 1604, -50
6721, 2694, -49
6722, -235, -47
6723, 957, -44
6724, 1727, -41
6725, -1396, -38
6726, 456, -34
6727, -350, -30
6728, -2510, -28
6729, -585, -21
6730, -1227, -30
6731, -2923, -16
6732, -1208, -2
6733, -2702, 5
6734, -3825, 11
6735, -1133, 17
6736, -3968, 21
6737, -3758, 25
6738, -1675, 28
6739, -3946, 31
6740, -2774, 35
6741, -1328, 38
6742, -4008, 43
6743, -1649, 47
6744, -1427, 50
6745, -2795, 51
6746, -114, 51
6747, -1152, 49
6748, -1853, 46
6749, 1169, 42
6750, -46, 38
6751, -660, 33
6752, 1866, 28
6753, 423, 24
6754, 760, 19
6755, 2980, 14
6756, 1023, 9
6757, 1665, 3
6758, 3659, -2
6759, 1143, -8
6760, 2990, -14
6761, 4215, -19
6762, 1300, -50
6763, 3525, -29
6764, 3355, -34
6765, 1330, -38
6766, 3358, -41
6767, 2869, -44
6768, 542, -46
6769, 3831, -96
6770, 1332, -48
6771, 133, -48
6772, 2470, -46
6773, 538, -44
6774, -637, -40
6775, 1513, -37
6776, -1310, -66
6777, -1285, -28
6778, 66, -46
6779, -3051, -18
6780, -1556, -13
6781, -815, -8
6782, -4068, -2
6783, -2253, 3
6784, -2011, 8
6785, -3650, 26
6786, -2157, 18
6787, -2723, 22
6788, -4021, 27
6789, -1478, 31
6790, -2815, 35
6791, -4100, 38
6792, -700, 41
6793, -3546, 43
6794, -3237, 44
6795, -835, 44
6796, -1957, 88
6797, -1842, 86
6798, 218, 41
6799, -1798, 38
6800, -99, 35
6801, 1643, 32
6802, -868, 28
6803, 1868, 24
6804, 2743, 19
6805, 216, 14
6806, 2632, 8
6807, 2632, 2
6808, 1260, -4
6809, 4097, -11
6810, 2555, -34
6811, 1244, -46
6812, 5123, -56
6813, 2524, -33
6814, 2098, -37
6815, 4525, -40
6816, 2160, -42
6817, 1814, -43
6818, 3832, -44
6819, 954, -45
6820, 1353, -45
6821, 2954, -45
6822, -515, -120
6823, 1776, -88
6824, 1141, -43
6825, -1313, -41
6826, 377, -39
6827, 229, -35
6828, -2737, -31
6829, -543, -50
6830, -1678, -19
6831, -3481, -24
6832, -1311, -5
6833, -2790, 2
6834, -3818, 9
6835, -1420, 15
6836, -3593, 21
6837, -3868, 26
6838, -1475, 30
6839, -4271, 33
6840, -3285, 36
6841, -1459, 39
6842, -3947, 42
6843, -1718, 90
6844, -1944, 47
6845, -3591, 48
6846, -648, 48
6847, -598, 47
6848, -2120, 45
6849, 264, 42
6850, 108, 38
6851, -620, 34
6852, 2389, 29
6853, 611, 25
6854, 461, 20
6855, 3373, 15
6856, 1839, 10
6857, 2210, 5
6858, 3810, -2
6859, 1593, -8
6860, 2681, -15
6861, 4275, -21
6862, 1538, -27
6863, 3240, -66
6864, 3545, -74
6865, 1539, -41
6866, 3405, -44
6867, 3060, -46
6868, 1099, -47
6869, 3698, -48
6870, 1506, -48
6871, 280, -48
6872, 2470, -48
6873, 607, -46
6874, 61, -44
6875, 1351, -42
6876, -893, -38
6877, -874, -34
6878, 201, -58
6879, -2861, -23
6880, -1719, -17
6881, -983, -11
6882, -3241, -4
6883, -2225, 2
6884, -2558, 18
6885, -4105, 16
6886, -1800, 22
6887, -2664, 28
6888, -4169, 33
6889, -2091, 37
6890, -2849, 40
6891, -3839, 42
6892, -1206, 88
6893, -3041, 44
6894, -3384, 45
6895, -528, 45
6896, -2198, 45
6897, -2113, 88
6898, 933, 43
6899, -1046, 41
6900, -16, 38
6901, 1546, 35
6902, -395, 31
6903, 1269, 27
6904, 2290, 22
6905, 598, 34
6906, 2944, 11
6907, 2796, 6
6908, 943, 0
6909, 3598, -7
6910, 3233, -26
6911, 1741, -40
6912, 4338, -26
6913, 2285, -31
6914, 2298, -36
6915, 4341, -40
6916, 1629, -43
6917, 1624, -45
6918, 3237, -46
6919, 1030, -46
6920, 1722, -47
6921, 3401, -47
6922, -689, -46
6923, 1045, -46
6924, 1382, -44
6925, -2023, -42
6926, 96, -38
6927, -427, -34
6928, -2161, -28
6929, -529, -22
6930, -1831, -30
6931, -3345, -8
6932, -557, -2
6933, -3442, 5
6934, -3844, 10
6935, -1002, 15
6936, -3580, 8
6937, -4192, 25
6938, -1578, 29
6939, -3676, 33
6940, -2023, 37
6941, -1701, 41
6942, -3786, 46
6943, -2254, 45
6944, -848, 46
6945, -3598, 46
6946, -654, 45
6947, -737, 43
6948, -2300, 41
6949, 913, 38
6950, 404, 36
6951, -908, 33
6952, 2718, 29
6953, 490, 24
6954, 370, 19
6955, 3408, 10
6956, 813, 7
6957, 2004, 0
6958, 3791, -6
6959, 1086, -12
6960, 2524, -17
6961, 3780, -22
6962, 1259, -27
6963, 3519, -31
6964, 3379, -72
6965, 1571, -39
6966, 3358, -43
6967, 3167, -45
6968, 898, -46
6969, 3547, -62
6970, 2366, -46
6971, 174, -90
6972, 2678, -43
6973, 56, -41
6974, -530, -40
6975, 1608, -38
6976, -1155, -35
6977, -731, -32
6978, 269, -28
6979, -2359, -22
6980, -1448, -16
6981, -872, -9
6982, -4484, -4
6983, -2043, 10
6984, -1855, 11
6985, -4118, 16
6986, -1501, 21
6987, -2317, 25
6988, -3942, 29
6989, -1591, 31
6990, -2622, 34
6991, -3407, 36
6992, -998, 38
6993, -2792, 40
6994, -3213, 41
6995, -337, 42
6996, -2910, 118
6997, -1629, 88
6998, 707, 86
6999, -1145, 42
7000, 127, 40
7001, 1164, 36
7002, -472, 32
7003, 1059, 27
7004, 1759, 21
7005, 10, 15
7006, 3084, 20
7007, 2551, 4
7008, 1472, -1
7009, 3920, -7
7010, 2972, -13
7011, 1997, -22
7012, 4296, -50
7013, 2480, -31
7014, 2063, -36
7015, 4512, -40
7016, 2258, -42
7017, 2014, -43
7018, 3599, -43
7019, 764, -42
7020, 1648, -82
7021, 2749, -41
7022, -55, -40
7023, 752, -40
7024, 1180, -40
7025, -1798, -39
7026, 17, -36
7027, -444, -33
7028, -2369, -28
7029, -571, -22
7030, -1921, -16
7031, -3597, -10
7032, -864, -8
7033, -2748, 2
7034, -3028, 7
7035, -1491, 11
7036, -3805, 16
7037, -3312, 21
7038, -1785, 26
7039, -4933, 32
7040, -3504, 37
7041, -1343, 41
7042, -3615, 45
7043, -2204, 47
7044, -1080, 48
7045, -4026, 96
7046, -545, 94
7047, -1061, 46
7048, -2585, 88
7049, 994, 41
7050, 187, 38
7051, -807, 34
7052, 2524, 60
7053, 803, 25
7054, 1089, 38
7055, 3462, 12
7056, 1461, 6
7057, 1964, -1
7058, 3819, -8
7059, 1565, -28
7060, 2677, -19
7061, 4114, -48
7062, 1416, -28
7063, 3567, -31
7064, 3318, -34
7065, 2004, -37
7066, 3240, -80
7067, 3050, -86
7068, 884, -46
7069, 3504, -48
7070, 1261, -50
7071, 533, -50
7072, 2156, -100
7073, 147, -48
7074, -577, -45
7075, 1890, -42
7076, -1476, -38
7077, -586, -34
7078, 759, -29
7079, -3063, -48
7080, -1689, -18
7081, -98, -11
7082, -3752, -4
7083, -2075, 4
7084, -2351, 11
7085, -3858, 19
7086, -2052, 25
7087, -2734, 30
7088, -4606, 34
7089, -1956, 36
7090, -3052, 39
7091, -3628, 40
7092, -731, 42
7093, -2364, 86
7094, -2656, 44
7095, -855, 90
7096, -1888, 46
7097, -1273, 45
7098, 526, 44
7099, -1483, 41
7100, -22, 76
7101, 1781, 66
7102, -383, 60
7103, 1840, 23
7104, 1910, 18
7105, -9, 10
7106, 3086, 8
7107, 2524, 6
7108, 433, -2
7109, 3990, -7
7110, 2656, -12
7111, 1783, -17
7112, 4503, -22
7113, 1737, -27
7114, 2756, -32
7115, 4668, -74
7116, 2010, -42
7117, 2272, -45
7118, 4168, -48
7119, 1009, -98
7120, 1607, -49
7121, 2505, -96
7122, -814, -46
7123, 1800, -43
7124, 1452, -40
7125, -1461, -36
7126, 416, -32
7127, -331, -56
7128, -2480, -24
7129, -221, -19
7130, -1128, -14
7131, -3429, -8
7132, -822, -2
7133, -2755, 8
7134, -3618, 10
7135, -1933, 15
7136, -3552, 20
7137, -3563, 24
7138, -1868, 27
7139, -3935, 30
7140, -3056, 33
7141, -1514, 36
7142, -3668, 78
7143, -1401, 42
7144, -1275, 45
7145, -2621, 47
7146, -252, 48
7147, -1288, 48
7148, -2213, 47
7149, 695, 44
7150, 452, 41
7151, -512, 36
7152, 2486, 31
7153, 370, 25
7154, -103, 19
7155, 3537, 14
7156, 1181, 8
7157, 2500, 2
7158, 3880, -3
7159, 1343, -8
7160, 2791, -13
7161, 4123, -18
7162, 1544, -46
7163, 3430, -28
7164, 3343, -33
7165, 1487, -38
7166, 3590, -42
7167, 2826, -90
7168, 445, -96
7169, 3342, -49
7170, 1595, -49
7171, 831, -48
7172, 2984, -46
7173, -60, -43
7174, -892, -78
7175, 1634, -36
7176, -995, -64
7177, -1002, -28
7178, 112, -23
7179, -2549, -38
7180, -1902, -28
7181, -780, -9
7182, -3835, -3
7183, -2186, 3
7184, -2264, 9
7185, -4582, 14
7186, -2446, 40
7187, -2376, 50
7188, -4641, 60
7189, -1787, 35
7190, -3105, 38
7191, -4413, 41
7192, -1329, 43
7193, -2276, 45
7194, -2647, 90
7195, -488, 45
7196, -1900, 44
7197, -1811, 42
7198, 841, 41
7199, -1468, 78
7200, 701, 36
7201, 1323, 33
7202, -627, 30
7203, 1562, 25
7204, 2435, 21
7205, 295, 15
7206, 2884, 9
7207, 2575, 3
7208, 1204, -3
7209, 4210, -9
7210, 2493, -15
7211, 792, -20
7212, 4594, -26
7213, 2424, -62
7214, 2082, -72
7215, 4487, -41
7216, 2089, -44
7217, 1759, -47
7218, 4060, -50
7219, 934, -51
7220, 1846, -102
7221, 2452, -100
7222, -720, -98
7223, 942, -46
7224, 1107, -43
7225, -1662, -39
7226, 156, -34
7227, -283, -29
7228, -2911, -24
7229, 217, -34
7230, -1186, -13
7231, -3129, -7
7232, -1193, -1
7233, -2844, 4
7234, -3709, 10
7235, -1005, 15
7236, -4090, 21
7237, -3134, 25
7238, -1413, 30
7239, -4333, 33
7240, -2874, 36
7241, -1657, 38
7242, -4273, 40
7243, -2380, 42
7244, -1285, 43
7245, -2935, 44
7246, -571, 122
7247, -430, 45
7248, -2449, 45
7249, 1207, 43
7250, 104, 40
7251, -838, 35
7252, 2116, 29
7253, 582, 23
7254, 808, 16
7255, 2624, 10
7256, 838, 4
7257, 1716, -2
7258, 3656, -7
7259, 1976, -11
7260, 2854, -15
7261, 4259, -19
7262, 1728, -24
